120,-31,13,11/05/2024 09:15:41,-4.5,9.55,-1.21,14.14,42.1,4.34,11.27,-52.46,3.03,178.73,-0.17,-1.57,7.55,0.08,1000.04,110.46,0,0
121,-31,12,11/05/2024 09:15:42,-3.13,8.7,-1.67,15.72,-4.49,3.002,10.91,-53.48,1.48,178.99,0.62,-2.49,8.2,0.08,1000.05,110.41,0,0
121,-31,13,11/05/2024 09:15:42,-3.89,9.36,0.36,-13.2,0,-2.92,11.13,-52.68,3.66,177.78,-1.03,-4.29,7.73,0.08,1000.03,110.55,0,0
123,-32,12,11/05/2024 09:15:42,-3.28,8.88,-1.94,0,-14.06,22.96,12.96,-53.57,1.55,177.18,-1.22,0.15,8.36,0.08,1000.04,110.51,0,0
123,-32,12,11/05/2024 09:15:41,-3.64,9.52,-1.59,-10.05,7.94,19.11,11.9,-52.8,2.87,176.62,-2.6,0.01,8.65,0.09,1000.06,110.36,0,0
121,-32,11,11/05/2024 09:15:41,-4.5,9.55,-1.21,14.14,42.1,4.34,11.27,-52.23,2.06,179.04,-0.95,0.11,8.39,0.08,1000.06,110.34,0,0
120,-32,12,11/05/2024 09:15:42,-3.13,8.7,-1.67,15.72,-4.49,3.03,11.43,-52.46,3.03,178.73,-0.17,-1.57,7.55,0.08,1000.04,110.46,0,0
121,-34,12,11/05/2024 09:15:42,-3.89,9.36,0.36,-13.2,-0.96,-3.02,10.91,-53.48,1.48,178.99,0.62,-2.49,8.2,0.08,1000.05,110.41,0,0
121,-44,12,11/05/2024 09:15:42,-3.28,8.88,-1.94,-5.56,-18.57,-2.92,11.13,-52.68,3.66,177.78,-1.03,-4.29,7.73,0.08,1000.03,110.55,0,0
123,-30,12,11/05/2024 09:15:41,-3.64,9.52,-1.09,-13.39,-14.06,22.96,12.96,-53.57,1.55,177.18,-1.22,0.15,8.36,0.08,1000.04,110.51,0,0
121,-28,12,11/05/2024 09:15:41,-3.44,9.82,-1.59,-10.05,7.94,19.11,11.9,-52.8,2.87,176.62,-2.6,0.01,8.65,0.09,1000.06,10.34,0,0
120,-28,12,11/05/2024 09:15:41,-4.5,9.55,-1.21,14.14,42.1,4.34,11.27,-52.23,2.06,179.04,-0.95,0.11,8.39,0.08,0,110.46,0,0
121,-32,12,11/05/2024 09:15:42,-3.13,8.7,-1.67,15.72,-4.49,3.03,11.43,-52.46,3.03,178.73,-0.17,-1.57,7.2,0.08,1000.05,110.41,0,0
121,-29,12,11/05/2024 09:15:42,-3.89,9.36,0.36,-13.2,-0.96,-3.02,10.91,-53.48,1.48,178.99,0.62,0,7.73,0.08,1000.03,110.55,0,0
123,-30,12,11/05/2024 09:15:42,-3.28,8.88,-1.94,-5.56,-18.57,-2.92,11.13,-52.68,3.66,177.78,-11.22,0.15,8.36,0.08,1000.04,110.51,0,0
123,-30,12,11/05/2024 09:15:41,-3.64,9.52,-1.09,-13.39,-14.06,22.96,12.96,-53.57,1.55,1.62,-2.6,0.01,8.65,0.09,1000.06,110.36,0,0
121,-30,12,11/05/2024 09:15:41,-3.44,9.82,-1.59,-10.05,7.94,19.11,11.7,-52.23,2.06,179.04,-0.95,0.11,8.39,0.08,1000.06,110.34,0,0
120,-31,13,11/05/2024 09:15:41,-4.5,9.55,-1.21,14.14,42.1,4.34,11.43,-52.46,3.03,178.73,-0.17,-1.57,7.55,0.08,1000.04,110.46,0,0
121,-32,12,11/05/2024 09:15:42,-3.13,8.7,-1.67,15.7,-0.96,-3.02,10.91,-53.48,1.48,178.99,0.62,-2.49,8.2,0.08,1000.05,110.41,0,0
121,-34,13,11/05/2024 09:15:42,-3.89,9.36,-1.94,-5.56,-18.57,-2.92,11.13,-52.68,3.66,177.78,-1.03,-4.29,7.73,0.08,1000.03,110.55,0,0
123,-35,12,11/05/2024 09:15:42,-3.28,8.52,-1.09,-13.39,-14.06,22.96,12.96,-53.57,1.55,177.18,-1.22,0.15,8.36,0.08,1000.04,110.51,0,0
123,-35,12,11/05/2024 09:15:41,-3.44,9.82,-1.59,-10.05,7.94,19.11,11.9,-52.8,2.87,176.62,-2.6,0.01,8.65,0.09,1000.06,110.36,0,0
120,-36,12,11/05/2024 09:15:41,-4.5,9.55,-1.21,14.14,42.1,4.34,11.27,-52.23,2.06,179.04,-0.95,0.11,8.39,0.08,1000.06,110.34,0,0
121,-36,12,11/05/2024 09:15:42,-3.13,8.7,-1.67,15.72,-4.49,3.03,11.43,-52.46,3.03,178.73,-0.17,-1.57,7.55,0.08,1000.04,110.46,0,0
121,-35,12,11/05/2024 09:15:42,-3.89,9.36,0.36,-13.2,-0.96,-3.02,10.91,-53.48,1.48,178.99,0.62,-2.49,8.2,0.08,1000.05,0,0,0
123,-34,12,11/05/2024 09:15:42,-3.28,8.88,-1.94,-5.56,-18.57,-2.92,11.13,-52.68,3.66,177.78,-1.03,-4.29,7.73,0.08,1000.04,110.51,0,0
123,-35,13,11/05/2024 09:15:41,-3.64,9.52,-1.09,-13.39,-14.06,22.96,12.96,-53.57,1.55,177.18,-1.22,0.15,8.36,9,1000.06,110.36,0,0
121,-34,12,11/05/2024 09:15:41,-3.44,9.82,-1.59,-10.05,7.94,19.11,11.9,-52.8,2.87,176.62,0,8.39,0.08,1000.06,110.34,0,0,0
120,-34,12,11/05/2024 09:15:41,-4.5,9.55,-1.21,14.14,42.1,4.34,11.27,-52.23,2.06,179.04,-0.17,-1.57,7.55,0.08,1000.04,110.46,0,0
121,-35,12,11/05/2024 09:15:42,-3.13,8.7,-1.67,15.72,-4.49,3.03,11.43,-52.46,3.03,0,178.99,0.62,-2.49,8.2,0.08,1000.05,110.41,0
121,-35,12,11/05/2024 09:15:42,-3.89,9.36,0.36,-13.2,-0.96,-3.02,10.91,-53.468,3.66,177.78,-1.03,-4.29,7.73,0.08,1000.03,110.55,0,0
123,-36,12,11/05/2024 09:15:42,-3.28,8.88,-1.94,-5.56,-18.57,-2.926,12.96,-53.57,1.55,177.18,-1.22,0.15,8.36,0.08,1000.04,110.51,0,0
123,-37,13,11/05/2024 09:15:41,-3.64,9.52,-1.09,-13.39,-14,19.11,11.9,-52.8,2.87,176.62,-2.6,0.01,8.65,0.09,1000.06,110.36,0,0
121,-35,12,11/05/2024 09:15:41,-3.44,9.82,-1.21,14.14,42.1,4.34,11.27,-52.23,2.06,179.04,-0.95,0.11,8.39,0.08,1000.06,110.34,0,0
120,-34,12,11/05/2024 09:15:41,-4.5,8.7,-1.67,15.72,-4.49,3.03,11.43,-52.46,3.03,178.73,-0.17,-1.57,7.55,0.08,1000.04,110.46,0,0
121,-34,12,11/05/2024 09:15:42,-3.89,9.36,0.36,-13.2,-0.96,-3.02,10.91,-53.48,1.48,178.99,0.62,-2.49,8.2,0.08,1000.05,110.41,0,0
121,-34,13,11/05/2024 09:15:42,-3.28,8.88,-1.94,-5.56,-18.57,-2.92,11.13,-52.68,3.66,177.78,-1.03,-4.29,7.73,0.08,1000.03,110.55,0,0
123,-34,12,11/05/2024 09:15:41,-3.64,9.52,-1.09,-13.39,-14.06,22.96,12.96,-53.57,1.55,177.18,-1.22,0.15,8.36,0.08,1000.04,110.51,0,0
121,-33,12,11/05/2024 09:15:41,-3.44,9.82,-1.59,-10.05,7.94,19.11,11.9,-52.8,2.87,176.62,-2.6,0.01,8.65,0.09,1000.06,110.36,0,0
120,-34,13,11/05/2024 09:15:41,-4.5,9.55,-1.21,14.14,42.1,4.34,11.27,-52.23,2.06,179.04,-0.95,0.11,8.39,0.08,1000.06,110.34,0,0
121,-34,12,11/05/2024 09:15:42,-3.13,8.7,-1.67,15.72,-4.49,3.03,11.43,-52.46,3.03,178.73,-0.17,-1.57,7.55,0.08,1000.04,110.41,0,0
0,-1.07,0.23,01/01/0001 00:00:00,0.44,-0.22,0.66,0,0,0,6.6,2.5,2,3.21,1000,1089.71,3.21,2.2E-05,2.2E-05,0,0,0
114,-42,13,11/05/2024 09:16:04,-1.36,-0.69,9.7,0.46,-0.23,0.69,0,0,0,6.9,2.5,2,3.14,1000,1092.91,3.14,2.3E-05,2.3E-05
114,-43,13,11/05/2024 09:16:05,-0.84,-0.48,9.54,0.48,-0.24,0.72,0,0,0,7.2,2.5,2,3.08,1000,1096.05,3.08,2.4E-05,2.4E-05
112,-42,13,11/05/2024 09:16:06,1,1.32,9.66,0.5,-0.25,0.75,0,0,0,7.5,2.5,2,3.02,1000,1099.13,3.02,2.5E-05,2.5E-05
113,-43,12,11/05/2024 09:16:07,1.26,-1.31,9.59,0.52,-0.26,0.78,0,0,0,7.8,3,2,2.96,1000,1102.15,2.96,2.6E-05,2.6E-05
113,-43,11,11/05/2024 09:16:08,0.3,-1.12,9.75,0.54,-0.27,0.81,0,0,0,8.1,3,2,2.9,1000,1105.11,2.9,2.7E-05,2.7E-05
112,-38,12,11/05/2024 09:16:09,1.34,1.22,9.68,0.56,-0.28,0.84,0,0,0,8.4,3,2,2.84,1000,1108.01,2.84,2.8E-05,2.8E-05
113,-20,12,11/05/2024 09:16:10,-0.17,0.77,9.56,0.58,-0.29,0.87,0,0,0,8.7,3,2.5,2.78,1000,1110.85,2.78,2.9E-05,2.9E-05
113,-19,13,11/05/2024 09:16:11,0.3,-0.09,9.64,0.6,-0.3,0.9,0,0,0,9,3,2.5,2.73,1000,1113.63,2.73,3E-05,3E-05
113,-29,12,11/05/2024 09:16:12,0.48,-1.18,9.54,0.62,-0.31,0.93,0,0,0,9.3,3.5,2.5,2.67,1000,1116.36,2.67,3.1E-05,3.1E-05
113,-28,12,11/05/2024 09:16:13,1.22,-0.84,9.57,0.64,-0.32,0.96,0,0,0,9.6,3.5,2.5,2.62,1000,1119.03,2.62,3.2E-05,3.2E-05
114,-28,12,11/05/2024 09:16:14,-1.12,-0.78,9.79,0.66,-0.33,0.99,0,0,0,9.9,3.5,2.5,2.57,1000,1121.65,2.57,3.3E-05,3.3E-05
114,-29,12,11/05/2024 09:16:15,-0.6,0.76,9.63,0.68,-0.34,1.02,0,0,0,10.2,3.5,2.5,2.52,1000,1124.22,2.52,3.4E-05,3.4E-05
113,-29,12,11/05/2024 09:16:16,0.75,1.15,9.56,0.7,-0.35,1.05,0,0,0,10.5,3.5,2.5,2.47,1000,1126.73,2.47,3.5E-05,3.5E-05
114,-29,12,11/05/2024 09:16:17,1.41,-0.11,9.56,0.72,-0.36,1.08,0,0,0,10.8,4,3,2.42,1000,1129.2,2.42,3.6E-05,3.6E-05
114,-29,12,11/05/2024 09:16:18,0.61,-0.32,9.66,0.74,-0.37,1.11,0,0,0,11.1,4,3,2.37,1000,1131.61,2.37,3.7E-05,3.7E-05
115,-28,12,11/05/2024 09:16:19,-1.18,-0.88,9.61,0.76,-0.38,1.14,0,0,0,11.4,4,3,2.32,1000,1133.98,2.32,3.8E-05,3.8E-05
114,-29,12,11/05/2024 09:16:20,-1.13,1.22,9.66,0.78,-0.39,1.17,0,0,0,11.7,4,3,2.27,1000,1136.3,2.27,3.9E-05,3.9E-05
114,-29,12,11/05/2024 09:16:21,1.15,-0.8,9.7,0.8,-0.4,1.2,0,0,0,12,4,3,2.23,1000,1138.57,2.23,4E-05,4E-05
115,-29,12,11/05/2024 09:16:22,-1.07,-0.27,9.67,0.82,-0.41,1.23,0,0,0,12.3,4.5,3,2.18,1000,1140.8,2.18,4.1E-05,4.1E-05
115,-30,12,11/05/2024 09:16:23,-1.13,-0.41,9.72,0.84,-0.42,1.26,0,0,0,12.6,4.5,3,2.14,1000,1142.99,2.14,4.2E-05,4.2E-05
114,-28,12,11/05/2024 09:16:24,-1.39,0.88,9.56,0.86,-0.43,1.29,0,0,0,12.9,4.5,3.5,2.1,1000,1145.13,2.1,4.3E-05,4.3E-05
114,-28,13,11/05/2024 09:16:25,-0.69,0.96,9.6,0.88,-0.44,1.32,0,0,0,13.2,4.5,3.5,2.06,1000,1147.22,2.06,4.4E-05,4.4E-05
114,-27,12,11/05/2024 09:16:26,-0.42,0.62,9.73,0.9,-0.45,1.35,0,0,0,13.5,4.5,3.5,2.01,1000,1149.28,2.01,4.5E-05,4.5E-05
114,-28,12,11/05/2024 09:16:27,1.4,-1.42,9.72,0.92,-0.46,1.38,0,0,0,13.8,5,3.5,1.97,1000,1151.29,1.97,4.6E-05,4.6E-05
113,-28,13,11/05/2024 09:16:28,1.09,0.44,9.61,0.94,-0.47,1.41,0,0,0,14.1,5,3.5,1.93,1000,1153.27,1.93,4.7E-05,4.7E-05
113,-28,12,11/05/2024 09:16:29,0.52,0.28,9.58,0.96,-0.48,1.44,0,0,0,14.4,5,3.5,1.9,1000,1155.2,1.9,4.8E-05,4.8E-05
113,-28,12,11/05/2024 09:16:30,1.15,1.3,9.59,0.98,-0.49,1.47,0,0,0,14.7,5,3.5,1.86,1000,1157.1,1.86,4.9E-05,4.9E-05
115,-27,12,11/05/2024 09:16:31,-0.9,-0.43,9.59,1,-0.5,1.5,0,0,0,15,5,4,1.82,1000,1158.96,1.82,5E-05,5E-05
113,-25,12,11/05/2024 09:15:42,0.61,-0.51,9.67,0.02,-0.01,0.03,0,0,0,0.3,0.5,0.5,4.9,1000,1005,4.9,1E-06,1E-06
114,-25,12,11/05/2024 09:15:43,-0.64,-0.46,9.74,0.04,-0.02,0.06,0,0,0,0.6,0.5,0.5,4.8,1000,1009.9,4.8,2E-06,2E-06
113,-27,12,11/05/2024 09:15:44,-0.88,0.2,9.62,0.06,-0.03,0.09,0,0,0,0.9,0.5,0.5,4.71,1000,1014.7,4.71,3E-06,3E-06
113,-28,12,11/05/2024 09:15:45,-0.92,0.17,9.63,0.08,-0.04,0.12,0,0,0,1.2,0.5,0.5,4.61,1000,1019.41,4.61,4E-06,4E-06
114,-29,12,11/05/2024 09:15:46,-1.22,-0.86,9.68,0.1,-0.05,0.15,0,0,0,1.5,0.5,0.5,4.52,1000,1024.02,4.52,5E-06,5E-06
113,-27,12,11/05/2024 09:15:47,-1.28,1.3,9.65,0.12,-0.06,0.18,0,0,0,1.8,1,0.5,4.43,1000,1028.54,4.43,6E-06,6E-06
114,-25,13,11/05/2024 09:15:48,-0.02,-0.67,9.67,0.14,-0.07,0.21,0,0,0,2.1,1,0.5,4.34,1000,1032.97,4.34,7E-06,7E-06
112,-26,12,11/05/2024 09:15:49,1.05,0.57,9.75,0.16,-0.08,0.24,0,0,0,2.4,1,1,4.25,1000,1037.31,4.25,8E-06,8E-06
113,-28,12,11/05/2024 09:15:50,-0.83,1.08,9.61,0.18,-0.09,0.27,0,0,0,2.7,1,1,4.17,1000,1041.56,4.17,9E-06,9E-06
112,-25,13,11/05/2024 09:15:51,0.08,0.68,9.51,0.2,-0.1,0.3,0,0,0,3,1,1,4.09,1000,1045.73,4.09,1E-05,1E-05
113,-25,12,11/05/2024 09:15:52,-0.26,1.33,9.8,0.22,-0.11,0.33,0,0,0,3.3,1.5,1,4,1000,1049.82,4,1.1E-05,1.1E-05
114,-27,12,11/05/2024 09:15:53,-0.86,-0.67,9.66,0.24,-0.12,0.36,0,0,0,3.6,1.5,1,3.92,1000,1053.82,3.92,1.2E-05,1.2E-05
113,-26,12,11/05/2024 09:15:54,0.8,-1.19,9.57,0.26,-0.13,0.39,0,0,0,3.9,1.5,1,3.85,1000,1057.74,3.85,1.3E-05,1.3E-05
113,-27,12,11/05/2024 09:15:55,-0.57,0.44,9.6,0.28,-0.14,0.42,0,0,0,4.2,1.5,1,3.77,1000,1061.59,3.77,1.4E-05,1.4E-05
113,-26,12,11/05/2024 09:15:56,-0.29,0.63,9.79,0.3,-0.15,0.45,0,0,0,4.5,1.5,1.5,3.69,1000,1065.36,3.69,1.5E-05,1.5E-05
112,-26,12,11/05/2024 09:15:57,0.56,0.95,9.55,0.32,-0.16,0.48,0,0,0,4.8,2,1.5,3.62,1000,1069.05,3.62,1.6E-05,1.6E-05
113,-26,12,11/05/2024 09:15:58,1.36,-0.4,9.52,0.34,-0.17,0.51,0,0,0,5.1,2,1.5,3.55,1000,1072.67,3.55,1.7E-05,1.7E-05
112,-26,12,11/05/2024 09:15:59,0.94,0.2,9.66,0.36,-0.18,0.54,0,0,0,5.4,2,1.5,3.48,1000,1076.22,3.48,1.8E-05,1.8E-05
112,-28,13,11/05/2024 09:16:00,0.93,0.38,9.72,0.38,-0.19,0.57,0,0,0,5.7,2,1.5,3.41,1000,1079.69,3.41,1.9E-05,1.9E-05
112,-28,12,11/05/2024 09:16:01,1.47,0.44,9.73,0.4,-0.2,0.6,0,0,0,6,2,1.5,3.34,1000,1083.1,3.34,2E-05,2E-05
112,-26,12,11/05/2024 09:16:02,0.61,0.33,9.61,0.42,-0.21,0.63,0,0,0,6.3,2.5,1.5,3.27,1000,1086.44,3.27,2.1E-05,2.1E-05
113,-26,12,11/05/2024 09:16:03,0.73,-1.3,9.6,0.44,-0.22,0.66,0,0,0,6.6,2.5,2,3.21,1000,1089.71,3.21,2.2E-05,2.2E-05
113,-27,12,11/05/2024 09:16:04,-1.48,0.03,9.53,0.46,-0.23,0.69,0,0,0,6.9,2.5,2,3.14,1000,1092.91,3.14,2.3E-05,2.3E-05
113,-27,12,11/05/2024 09:16:05,-0.78,1.31,9.67,0.48,-0.24,0.72,0,0,0,7.2,2.5,2,3.08,1000,1096.05,3.08,2.4E-05,2.4E-05
113,-27,12,11/05/2024 09:16:06,-0.54,0.14,9.75,0.5,-0.25,0.75,0,0,0,7.5,2.5,2,3.02,1000,1099.13,3.02,2.5E-05,2.5E-05
114,-27,12,11/05/2024 09:16:07,-0.36,-1.45,9.73,0.52,-0.26,0.78,0,0,0,7.8,3,2,2.96,1000,1102.15,2.96,2.6E-05,2.6E-05
113,-26,12,11/05/2024 09:16:08,-1.44,0.06,9.65,0.54,-0.27,0.81,0,0,0,8.1,3,2,2.9,1000,1105.11,2.9,2.7E-05,2.7E-05
114,-27,12,11/05/2024 09:16:09,-0.71,-0.91,9.59,0.56,-0.28,0.84,0,0,0,8.4,3,2,2.84,1000,1108.01,2.84,2.8E-05,2.8E-05
112,-28,12,11/05/2024 09:16:10,1.41,1.08,9.53,0.58,-0.29,0.87,0,0,0,8.7,3,2.5,2.78,1000,1110.85,2.78,2.9E-05,2.9E-05
112,-30,11,11/05/2024 09:16:11,0.27,1.02,9.72,0.6,-0.3,0.9,0,0,0,9,3,2.5,2.73,1000,1113.63,2.73,3E-05,3E-05
113,-29,12,11/05/2024 09:16:12,-0.74,1.06,9.55,0.62,-0.31,0.93,0,0,0,9.3,3.5,2.5,2.67,1000,1116.36,2.67,3.1E-05,3.1E-05
112,-28,12,11/05/2024 09:16:13,0.33,1.5,9.53,0.64,-0.32,0.96,0,0,0,9.6,3.5,2.5,2.62,1000,1119.03,2.62,3.2E-05,3.2E-05
113,-26,11,11/05/2024 09:16:14,-1.17,0.37,9.7,0.66,-0.33,0.99,0,0,0,9.9,3.5,2.5,2.57,1000,1121.65,2.57,3.3E-05,3.3E-05
114,-27,12,11/05/2024 09:16:15,-1.09,1.49,9.68,0.68,-0.34,1.02,0,0,0,10.2,3.5,2.5,2.52,1000,1124.22,2.52,3.4E-05,3.4E-05
114,-27,12,11/05/2024 09:16:16,-0.31,0.38,9.69,0.7,-0.35,1.05,0,0,0,10.5,3.5,2.5,2.47,1000,1126.73,2.47,3.5E-05,3.5E-05
113,-27,12,11/05/2024 09:16:17,1.32,1.33,9.59,0.72,-0.36,1.08,0,0,0,10.8,4,3,2.42,1000,1129.2,2.42,3.6E-05,3.6E-05
114,-27,11,11/05/2024 09:16:18,-1.37,0.34,9.75,0.74,-0.37,1.11,0,0,0,11.1,4,3,2.37,1000,1131.61,2.37,3.7E-05,3.7E-05
115,-27,11,11/05/2024 09:16:19,-0.89,-0.45,9.73,0.76,-0.38,1.14,0,0,0,11.4,4,3,2.32,1000,1133.98,2.32,3.8E-05,3.8E-05
113,-26,11,11/05/2024 09:16:20,0.97,0.36,9.5,0.78,-0.39,1.17,0,0,0,11.7,4,3,2.27,1000,1136.3,2.27,3.9E-05,3.9E-05
115,-26,12,11/05/2024 09:16:21,-1.49,-0.3,9.78,0.8,-0.4,1.2,0,0,0,12,4,3,2.23,1000,1138.57,2.23,4E-05,4E-05
114,-26,13,11/05/2024 09:16:22,0.71,-0.56,9.63,0.82,-0.41,1.23,0,0,0,12.3,4.5,3,2.18,1000,1140.8,2.18,4.1E-05,4.1E-05
114,-26,12,11/05/2024 09:16:23,-0.73,1.46,9.66,0.84,-0.42,1.26,0,0,0,12.6,4.5,3,2.14,1000,1142.99,2.14,4.2E-05,4.2E-05
114,-26,12,11/05/2024 09:16:24,0.54,-0.33,9.6,0.86,-0.43,1.29,0,0,0,12.9,4.5,3.5,2.1,1000,1145.13,2.1,4.3E-05,4.3E-05
114,-26,12,11/05/2024 09:16:25,-0.4,1.06,9.69,0.88,-0.44,1.32,0,0,0,13.2,4.5,3.5,2.06,1000,1147.22,2.06,4.4E-05,4.4E-05
115,-27,12,11/05/2024 09:16:26,-0.4,-0.48,9.6,0.9,-0.45,1.35,0,0,0,13.5,4.5,3.5,2.01,1000,1149.28,2.01,4.5E-05,4.5E-05
113,-28,12,11/05/2024 09:16:27,0.21,0.63,9.72,0.92,-0.46,1.38,0,0,0,13.8,5,3.5,1.97,1000,1151.29,1.97,4.6E-05,4.6E-05
0,-1.12,-0.78,01/01/0001 00:00:00,0.66,-0.33,0.99,0,0,0,9.9,3.5,2.5,2.57,1000,1121.65,2.57,52.252838,20.903343,0,0,0
116,-28,12,11/05/2024 09:16:15,-0.6,0.76,9.63,0.68,-0.34,1.02,0,0,0,10.2,3.5,2.5,2.52,1000,1124.22,2.52,52.252838,20.903345
115,-29,12,11/05/2024 09:16:16,0.75,1.15,9.56,0.7,-0.35,1.05,0,0,0,10.5,3.5,2.5,2.47,1000,1126.73,2.47,52.252838,20.903347
116,-29,12,11/05/2024 09:16:17,1.41,-0.11,9.56,0.72,-0.36,1.08,0,0,0,10.8,4,3,2.42,1000,1129.2,2.42,52.252838,20.903349
116,-26,12,11/05/2024 09:16:18,0.61,-0.32,9.66,0.74,-0.37,1.11,0,0,0,11.1,4,3,2.37,1000,1131.61,2.37,52.252838,20.903351
117,-28,12,11/05/2024 09:16:19,-1.18,-0.88,9.61,0.76,-0.38,1.14,0,0,0,11.4,4,3,2.32,1000,1133.98,2.32,52.252838,20.903353
116,-29,12,11/05/2024 09:16:20,-1.13,1.22,9.66,0.78,-0.39,1.17,0,0,0,11.7,4,3,2.27,1000,1136.3,2.27,52.252838,20.903355
116,-31,13,11/05/2024 09:16:21,1.15,-0.8,9.7,0.8,-0.4,1.2,0,0,0,12,4,3,2.23,1000,1138.57,2.23,52.252838,20.903357
117,-31,12,11/05/2024 09:16:22,-1.07,-0.27,9.67,0.82,-0.41,1.23,0,0,0,12.3,4.5,3,2.18,1000,1140.8,2.18,52.252838,20.903358
117,-31,12,11/05/2024 09:16:23,-1.13,-0.41,9.72,0.84,-0.42,1.26,0,0,0,12.6,4.5,3,2.14,1000,1142.99,2.14,52.252838,20.90336
116,-32,12,11/05/2024 09:16:24,-1.39,0.88,9.56,0.86,-0.43,1.29,0,0,0,12.9,4.5,3.5,2.1,1000,1145.13,2.1,52.252838,20.903362
116,-29,12,11/05/2024 09:16:25,-0.69,0.96,9.6,0.88,-0.44,1.32,0,0,0,13.2,4.5,3.5,2.06,1000,1147.22,2.06,52.252838,20.903364
116,-25,12,11/05/2024 09:16:26,-0.42,0.62,9.73,0.9,-0.45,1.35,0,0,0,13.5,4.5,3.5,2.01,1000,1149.28,2.01,52.252838,20.903366
0,0.56,0.95,01/01/0001 00:00:00,0.32,-0.16,0.48,0,0,0,4.8,2,1.5,3.62,1000,1069.05,3.62,52.252838,20.903311,0,0,0
115,-26,12,11/05/2024 09:15:58,1.36,-0.4,9.52,0.34,-0.17,0.51,0,0,0,5.1,2,1.5,3.55,1000,1072.67,3.55,52.252838,20.903313
114,-21,12,11/05/2024 09:15:59,0.94,0.2,9.66,0.36,-0.18,0.54,0,0,0,5.4,2,1.5,3.48,1000,1076.22,3.48,52.252838,20.903315
114,-21,12,11/05/2024 09:16:00,0.93,0.38,9.72,0.38,-0.19,0.57,0,0,0,5.7,2,1.5,3.41,1000,1079.69,3.41,52.252838,20.903316
114,-21,12,11/05/2024 09:16:01,1.47,0.44,9.73,0.4,-0.2,0.6,0,0,0,6,2,1.5,3.34,1000,1083.1,3.34,52.252838,20.903318
114,-25,12,11/05/2024 09:16:02,0.61,0.33,9.61,0.42,-0.21,0.63,0,0,0,6.3,2.5,1.5,3.27,1000,1086.44,3.27,52.252838,20.90332
115,-25,13,11/05/2024 09:16:03,0.73,-1.3,9.6,0.44,-0.22,0.66,0,0,0,6.6,2.5,2,3.21,1000,1089.71,3.21,52.252838,20.903322
115,-25,12,11/05/2024 09:16:04,-1.48,0.03,9.53,0.46,-0.23,0.69,0,0,0,6.9,2.5,2,3.14,1000,1092.91,3.14,52.252838,20.903324
115,-25,12,11/05/2024 09:16:05,-0.78,1.31,9.67,0.48,-0.24,0.72,0,0,0,7.2,2.5,2,3.08,1000,1096.05,3.08,52.252838,20.903326
115,-25,13,11/05/2024 09:16:06,-0.54,0.14,9.75,0.5,-0.25,0.75,0,0,0,7.5,2.5,2,3.02,1000,1099.13,3.02,52.252838,20.903328
116,-25,13,11/05/2024 09:16:07,-0.36,-1.45,9.73,0.52,-0.26,0.78,0,0,0,7.8,3,2,2.96,1000,1102.15,2.96,52.252838,20.90333
115,-25,12,11/05/2024 09:16:08,-1.44,0.06,9.65,0.54,-0.27,0.81,0,0,0,8.1,3,2,2.9,1000,1105.11,2.9,52.252838,20.903332
116,-25,13,11/05/2024 09:16:09,-0.71,-0.91,9.59,0.56,-0.28,0.84,0,0,0,8.4,3,2,2.84,1000,1108.01,2.84,52.252838,20.903334
114,-25,13,11/05/2024 09:16:10,1.41,1.08,9.53,0.58,-0.29,0.87,0,0,0,8.7,3,2.5,2.78,1000,1110.85,2.78,52.252838,20.903336
114,-25,12,11/05/2024 09:16:11,0.27,1.02,9.72,0.6,-0.3,0.9,0,0,0,9,3,2.5,2.73,1000,1113.63,2.73,52.252838,20.903337
115,-25,13,11/05/2024 09:16:12,-0.74,1.06,9.55,0.62,-0.31,0.93,0,0,0,9.3,3.5,2.5,2.67,1000,1116.36,2.67,52.252838,20.903339
114,-25,13,11/05/2024 09:16:13,0.33,1.5,9.53,0.64,-0.32,0.96,0,0,0,9.6,3.5,2.5,2.62,1000,1119.03,2.62,52.252838,20.903341
115,-25,13,11/05/2024 09:16:14,-1.17,0.37,9.7,0.66,-0.33,0.99,0,0,0,9.9,3.5,2.5,2.57,1000,1121.65,2.57,52.252838,20.903343
116,-25,13,11/05/2024 09:16:15,-1.09,1.49,9.68,0.68,-0.34,1.02,0,0,0,10.2,3.5,2.5,2.52,1000,1124.22,2.52,52.252838,20.903345
116,-25,13,11/05/2024 09:16:16,-0.31,0.38,9.69,0.7,-0.35,1.05,0,0,0,10.5,3.5,2.5,2.47,1000,1126.73,2.47,52.252838,20.903347
115,-24,12,11/05/2024 09:16:17,1.32,1.33,9.59,0.72,-0.36,1.08,0,0,0,10.8,4,3,2.42,1000,1129.2,2.42,52.252838,20.903349
116,-20,13,11/05/2024 09:16:18,-1.37,0.34,9.75,0.74,-0.37,1.11,0,0,0,11.1,4,3,2.37,1000,1131.61,2.37,52.252838,20.903351
117,-20,12,11/05/2024 09:16:19,-0.89,-0.45,9.73,0.76,-0.38,1.14,0,0,0,11.4,4,3,2.32,1000,1133.98,2.32,52.252838,20.903353
115,-21,12,11/05/2024 09:16:20,0.97,0.36,9.5,0.78,-0.39,1.17,0,0,0,11.7,4,3,2.27,1000,1136.3,2.27,52.252838,20.903355
117,-21,12,11/05/2024 09:16:21,-1.49,-0.3,9.78,0.8,-0.4,1.2,0,0,0,12,4,3,2.23,1000,1138.57,2.23,52.252838,20.903357
